"","Select_size.x","Select_size.predicted","Select_size.std.error","Select_size.conf.low","Select_size.conf.high","Select_size.group","upperAsymptote","lowerAsymptote","growthRate","delta","Growth_Rate","Treebank"
"17",17000,0.943606122329314,0.000361977668876518,0.942897715751416,0.944314360882333,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,7.21705437321818e-07,"UD_Afrikaans-AfriBooms"
"18",18000,0.944284944293745,0.000372739818911606,0.943551443122077,0.945007098310862,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,6.32849297497068e-07,"UD_Afrikaans-AfriBooms"
"19",19000,0.944878595440531,0.000383164501363231,0.944124697394364,0.945619875097816,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,5.57833471394637e-07,"UD_Afrikaans-AfriBooms"
"20",20000,0.945404065013893,0.000395649487468201,0.944627516377078,0.946172607568227,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,4.94044935233547e-07,"UD_Afrikaans-AfriBooms"
"21",21000,0.945870708511968,0.000407101674749584,0.945068003499892,0.946666787476804,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,4.39448315269934e-07,"UD_Afrikaans-AfriBooms"
"22",22000,0.946286921707925,0.000418754177312912,0.945460629184387,0.94711042212772,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,3.9244035714351e-07,"UD_Afrikaans-AfriBooms"
"23",23000,0.946658466534439,0.000429398224020885,0.945807998697697,0.94750360851401,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,3.51745308241334e-07,"UD_Afrikaans-AfriBooms"
"24",24000,0.946991811895426,0.000443403645193906,0.946122600201292,0.94785910359594,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,3.16338588502734e-07,"UD_Afrikaans-AfriBooms"
"25",25000,0.947291744918642,0.000454397047679826,0.946396653593894,0.948189509179154,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,2.85390345339875e-07,"UD_Afrikaans-AfriBooms"
"26",26000,0.947564479669851,0.00046576145664313,0.946649691756236,0.948481876962695,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,2.58223196215091e-07,"UD_Afrikaans-AfriBooms"
"27",27000,0.947810487186491,0.000477371858283412,0.946876936680612,0.94875031518494,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,2.34280233966956e-07,"UD_Afrikaans-AfriBooms"
"28",28000,0.948035575353027,0.000487303517358125,0.947080010075549,0.948989004189556,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,2.13100549694109e-07,"UD_Afrikaans-AfriBooms"
"29",29000,0.948240309478612,0.00049830111440335,0.947264831350186,0.94921696782664,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,1.94300326469697e-07,"UD_Afrikaans-AfriBooms"
"30",30000,0.94842683210995,0.000508273433315008,0.94743519884023,0.949424942237119,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,1.77558105714133e-07,"UD_Afrikaans-AfriBooms"
"31",31000,0.948596676745431,0.000515950745578268,0.947594828291551,0.949611472461086,"Select_size",0.951050473341631,0.324312922363949,0.00320226273264212,0.372734197906658,1.62603210150016e-07,"UD_Afrikaans-AfriBooms"
"32",5000,0.84970039518801,0.000196152387522631,0.849310731535631,0.850087193210236,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,1.00821857201565e-05,"UD_Hebrew-HTB"
"33",10000,0.881493566142,0.000166812177425395,0.881162029379099,0.881817679282386,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,4.11692013774932e-06,"UD_Hebrew-HTB"
"34",15000,0.897036472248918,0.000146304723579995,0.896751166820886,0.89731912627002,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,2.36607683494309e-06,"UD_Hebrew-HTB"
"35",20000,0.906666841799515,0.000127433843009735,0.906419681210009,0.906909080540632,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,1.57350010583719e-06,"UD_Hebrew-HTB"
"36",25000,0.913346799447731,0.000113611172404469,0.913131608264686,0.913558644786077,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,1.13620765185043e-06,"UD_Hebrew-HTB"
"37",30000,0.918301762268239,0.000103299139605891,0.918108743309912,0.918495502826145,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,8.6533267779605e-07,"UD_Hebrew-HTB"
"38",35000,0.922148416727295,9.60211554843191e-05,0.921962394521085,0.922329761306318,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,6.84190807681713e-07,"UD_Hebrew-HTB"
"39",40000,0.925233089183564,9.31442329339019e-05,0.925048348042924,0.925409827841915,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,5.56254352516454e-07,"UD_Hebrew-HTB"
"40",45000,0.927767313135906,9.60075216676079e-05,0.927577019354062,0.927948949398951,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,4.62109922894722e-07,"UD_Hebrew-HTB"
"41",50000,0.929890697677116,9.9329935837703e-05,0.929693263666876,0.930085382637544,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,3.90577817003736e-07,"UD_Hebrew-HTB"
"42",55000,0.931698363927066,0.000106283062916229,0.931489231832876,0.931905793035866,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,3.34811354529362e-07,"UD_Hebrew-HTB"
"43",60000,0.933257438114564,0.00011307133691654,0.933031686693471,0.933478163427596,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,2.9040789773045e-07,"UD_Hebrew-HTB"
"44",65000,0.934616133825174,0.000120451306759832,0.934374114846454,0.934851787145407,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,2.54421839287846e-07,"UD_Hebrew-HTB"
"45",70000,0.935811943918174,0.000129504297585414,0.93555365319617,0.936061322100217,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,2.24816426397121e-07,"UD_Hebrew-HTB"
"46",75000,0.936873508497855,0.000137527067701408,0.936597841612593,0.937140278488477,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,2.00143646226071e-07,"UD_Hebrew-HTB"
"47",80000,0.937821008042368,0.000144670775629245,0.937529994062293,0.938104302809322,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,1.7934926683888e-07,"UD_Hebrew-HTB"
"48",85000,0.938672515386051,0.000152211552833654,0.938365649035411,0.938970288895219,"Select_size",0.952999497929734,0.153836639944614,0.00402190325271599,0.238533930224647,1.61649779397463e-07,"UD_Hebrew-HTB"
"49",2000,0.840101094141986,0.000911318706078955,0.838305615676335,0.841945100514602,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,3.73706805414383e-05,"UD_Italian-ParTUT"
"50",4000,0.886155441385388,0.000773843934505715,0.884670588592208,0.887696553718724,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,1.43982637090731e-05,"UD_Italian-ParTUT"
"51",6000,0.907288574565717,0.000684899772994358,0.905995623980045,0.908636186598671,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,7.76894302620668e-06,"UD_Italian-ParTUT"
"52",8000,0.919588687453376,0.000600557298014875,0.918443968522336,0.920757576821515,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,4.8622981882298e-06,"UD_Italian-ParTUT"
"53",10000,0.927628364920816,0.000517136203571405,0.926631506363834,0.928655782540223,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,3.31497723341571e-06,"UD_Italian-ParTUT"
"54",12000,0.933262397271199,0.000455168422026472,0.932380710953311,0.934173551686989,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,2.39107558184505e-06,"UD_Italian-ParTUT"
"55",14000,0.937411424393803,0.000410462056552027,0.936610850698446,0.938244747929651,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,1.7954538513808e-06,"UD_Italian-ParTUT"
"56",16000,0.940572322026756,0.000386476475155259,0.939820075882607,0.941361447592074,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,1.38968949407009e-06,"UD_Italian-ParTUT"
"57",18000,0.943049466623983,0.000383424865184732,0.942309861212692,0.943804730510899,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,1.1014767483545e-06,"UD_Italian-ParTUT"
"58",20000,0.945032850816338,0.000385507150495582,0.94429580476846,0.945796275020616,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,8.89933736666139e-07,"UD_Italian-ParTUT"
"59",22000,0.946647099532611,0.000396799434432721,0.945893834793899,0.947423215747378,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,7.30494334406766e-07,"UD_Italian-ParTUT"
"60",24000,0.947980937521947,0.00041554692197633,0.947192893559836,0.948783841944846,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,6.07664434014066e-07,"UD_Italian-ParTUT"
"61",26000,0.949097504515579,0.00043541264401926,0.948268901729314,0.949933121927395,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,5.11278264375332e-07,"UD_Italian-ParTUT"
"62",28000,0.950043034632623,0.00046000653084364,0.949170817570766,0.950927781643309,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,4.34443276483919e-07,"UD_Italian-ParTUT"
"63",30000,0.950848455982449,0.000482444289555842,0.949938705004862,0.951783606873536,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,3.72354530079524e-07,"UD_Italian-ParTUT"
"64",32000,0.951543126372958,0.000506748555280938,0.950581490210717,0.952521746372722,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,3.21581605373878e-07,"UD_Italian-ParTUT"
"65",34000,0.95214334265548,0.000527927224488615,0.951143963641367,0.953163368715049,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,2.79624223189115e-07,"UD_Italian-ParTUT"
"66",36000,0.952666694679815,0.000548594927971192,0.951625248041862,0.95373370579335,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,2.44626709291694e-07,"UD_Italian-ParTUT"
"67",38000,0.953127616266149,0.000565598311329133,0.952048484517975,0.954233632058549,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,2.15189559761901e-07,"UD_Italian-ParTUT"
"68",40000,0.953534916800481,0.000583600671266903,0.95242457498327,0.954679999105702,"Select_size",0.957886938014145,0.195600577721836,0.00314339883029076,0.339874329577833,1.90242129690968e-07,"UD_Italian-ParTUT"
"69",200,0.624617026160268,0.00449213801295712,0.615736321225947,0.633463721996993,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,0.00055692642777841,"UD_Faroese-FarPaHC"
"70",400,0.704276630720642,0.0031684638319254,0.697991048895963,0.710552471937442,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,0.000291615502917688,"UD_Faroese-FarPaHC"
"71",600,0.751109642654569,0.00241891652292292,0.746253650957647,0.755916324586662,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,0.000189176763869087,"UD_Faroese-FarPaHC"
"72",800,0.783021248002163,0.00203015819665028,0.778982246540785,0.787076244182424,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,0.000134985251563174,"UD_Faroese-FarPaHC"
"73",1000,0.806465668892517,0.00180081631631673,0.802778411219388,0.81012000485331,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,0.000101810186602549,"UD_Faroese-FarPaHC"
"74",1200,0.824489088294198,0.00171832816972392,0.82098749751557,0.827966198119664,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,7.9672292450188e-05,"UD_Faroese-FarPaHC"
"75",1400,0.838783372953413,0.0016806831524785,0.835391820981271,0.84213277153443,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,6.40253078909532e-05,"UD_Faroese-FarPaHC"
"76",1600,0.850378014465458,0.00163606330201488,0.847066832889555,0.85366187337668,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,5.24994298101131e-05,"UD_Faroese-FarPaHC"
"77",1800,0.859956396873985,0.00159911475086449,0.856699187585519,0.863178120540264,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,4.37395233888681e-05,"UD_Faroese-FarPaHC"
"78",2000,0.868013868695101,0.00157821620206878,0.864820124061047,0.871178415017241,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,3.69162144429498e-05,"UD_Faroese-FarPaHC"
"79",2200,0.874825824700187,0.0015545068441718,0.871721941328713,0.877935688181184,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,3.14947526375767e-05,"UD_Faroese-FarPaHC"
"80",2400,0.880677417836394,0.0015156246680414,0.877640315682178,0.883699283310916,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,2.71158008249095e-05,"UD_Faroese-FarPaHC"
"81",2600,0.88573793292572,0.00147451369169754,0.882755382234451,0.888671403715799,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,2.35296356543792e-05,"UD_Faroese-FarPaHC"
"82",2800,0.890141755423481,0.00143456781049155,0.887231697275564,0.892958469978207,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,2.05577951419328e-05,"UD_Faroese-FarPaHC"
"83",3000,0.893999860173097,0.00139359468811657,0.89117965093325,0.896707982330101,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,1.80696999098868e-05,"UD_Faroese-FarPaHC"
"84",3200,0.897399686943811,0.00134681621729222,0.894663128301303,0.900009714329465,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,1.59678569954813e-05,"UD_Faroese-FarPaHC"
"85",3400,0.90041544266618,0.00129615861343842,0.897766706622052,0.902923081280011,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,1.41781917020602e-05,"UD_Faroese-FarPaHC"
"86",3600,0.903093973984715,0.00125248920496973,0.90054145533406,0.905503264612787,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,1.26435540517637e-05,"UD_Faroese-FarPaHC"
"87",3800,0.905487906259992,0.00120023567677254,0.903021583134711,0.907800757443531,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,1.13192516984802e-05,"UD_Faroese-FarPaHC"
"88",4000,0.907634912224738,0.00115551147739698,0.90528826159532,0.909859298843833,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,1.01699114940971e-05,"UD_Faroese-FarPaHC"
"89",4200,0.909568527344187,0.00111691006487939,0.907294243180161,0.911702092896622,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,9.16723298154444e-06,"UD_Faroese-FarPaHC"
"90",4400,0.911314430561502,0.00107384759354606,0.909123390494198,0.913360903636829,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,8.28835331581541e-06,"UD_Faroese-FarPaHC"
"91",4600,0.912892488695862,0.00103154844178486,0.910771189664861,0.914856534657971,"Select_size",0.933048016030071,0.29614755931591,0.0026240038745907,0.497990143084621,7.51463925471463e-06,"UD_Faroese-FarPaHC"
